customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST50186,17,Month-to-month,34.83,592.27,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,Yes,3,0.0,2,1,0
CUST50187,23,Month-to-month,61.44,1363.73,DSL,No,No,No,Credit card (auto),No,0,No,No,Yes,Yes,1,27.0,0,0,0
CUST50188,11,Month-to-month,66.67,728.78,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,Yes,7,99.51,0,0,1
CUST50189,46,Month-to-month,53.66,2098.75,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,21.51,0,0,0
CUST50190,22,Month-to-month,30.68,681.01,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,Yes,4,6.85,1,1,1
CUST50191,13,Month-to-month,44.48,527.61,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,Yes,2,0.0,1,0,0
CUST50192,6,One year,82.88,486.16,DSL,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,3,21.47,0,0,0
CUST50193,10,Two year,67.21,614.19,DSL,No,No,No,Bank transfer (auto),No,0,No,No,No,No phone service,1,22.36,0,0,0
CUST50194,1,One year,110.94,109.38,DSL,No,No,No,Mailed check,No,0,Yes,Yes,No,No phone service,2,6.58,0,0,1
CUST50195,13,Month-to-month,45.79,618.48,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,2,6.49,1,0,0
CUST50196,1,Two year,93.02,96.69,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,7,48.59,0,0,1
CUST50197,20,One year,103.82,1850.98,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,No,2,30.37,1,0,1
CUST50198,15,One year,55.09,728.97,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,0,32.57,0,0,0
CUST50199,9,Month-to-month,49.73,385.99,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,2,108.46,0,0,0
CUST50200,7,Month-to-month,70.5,483.47,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,4,23.73,0,1,0
CUST50201,13,Two year,80.81,1079.67,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,10,15.47,0,1,1
CUST50202,18,One year,53.4,901.75,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,8,19.18,0,0,1
CUST50203,72,Month-to-month,23.93,1778.3,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,31.81,1,0,0
CUST50204,24,Two year,47.11,1099.86,DSL,No,Yes,Yes,Mailed check,No,0,Yes,Yes,Yes,No,1,39.01,2,0,1
CUST50205,29,Month-to-month,75.2,1954.29,DSL,No,No,No,Bank transfer (auto),Yes,1,No,No,Yes,Yes,5,47.66,0,2,1
CUST50206,16,One year,32.4,461.6,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,No,2,25.47,2,3,0
CUST50207,31,One year,112.11,3283.65,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,5,43.22,0,0,1
CUST50208,72,Month-to-month,29.82,1870.92,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,1,16.58,0,0,0
CUST50209,50,Month-to-month,50.14,2274.56,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,2,38.9,0,2,1
CUST50210,33,One year,59.25,1703.99,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,1,14.87,0,0,1
CUST50211,72,Month-to-month,96.07,6150.23,Fiber optic,No,No,Yes,Electronic check,No,1,No,No,Yes,Yes,2,28.73,0,0,1
CUST50212,46,One year,86.84,3495.69,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,No,4,2.81,0,0,0
CUST50213,16,One year,54.01,904.93,Fiber optic,Yes,No,No,Electronic check,No,0,No,Yes,Yes,Yes,3,9.41,0,0,0
CUST50214,17,Month-to-month,22.91,369.43,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,2,7.04,1,1,0
CUST50215,21,Month-to-month,21.99,426.12,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,3,18.37,0,1,1
CUST50216,36,Month-to-month,100.77,3682.82,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,2,27.93,0,1,0
CUST50217,7,Two year,85.8,512.11,Fiber optic,No,No,No,Mailed check,Yes,1,No,No,Yes,No,1,88.03,1,0,0
CUST50218,27,Two year,66.81,1856.33,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,2,0.0,0,0,0
CUST50219,6,Two year,56.91,328.91,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,9,50.67,1,0,1
CUST50220,10,Two year,99.15,994.71,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,1,0.0,1,1,0
CUST50221,43,Month-to-month,77.04,2896.27,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,No,No phone service,2,0.0,1,1,0
CUST50222,6,One year,75.15,409.71,DSL,No,No,Yes,Mailed check,No,0,No,Yes,Yes,No,0,24.04,0,2,0
CUST50223,51,Month-to-month,49.2,2405.79,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,1,13.2,0,1,1
CUST50224,29,Month-to-month,79.26,2115.81,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,No,0,16.39,2,1,1
CUST50225,65,Month-to-month,107.33,6430.99,Fiber optic,No,No,No,Credit card (auto),Yes,1,Yes,Yes,Yes,Yes,2,28.51,0,0,0
CUST50226,35,Month-to-month,20.58,665.37,DSL,No,Yes,Yes,Electronic check,No,0,No,No,Yes,No,0,29.96,0,1,0
CUST50227,22,Month-to-month,64.55,1294.91,DSL,Yes,Yes,No,Electronic check,No,0,Yes,No,Yes,No,6,36.31,0,1,1
CUST50228,13,Month-to-month,61.91,819.83,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,No,8,0.0,1,0,1
CUST50229,7,Month-to-month,44.97,276.4,Fiber optic,No,No,No,Credit card (auto),No,1,No,No,Yes,No,1,13.24,1,0,0
CUST50230,11,Month-to-month,71.19,796.32,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,Yes,4,6.44,0,1,1
CUST50231,1,Month-to-month,119.07,104.92,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,5.84,0,0,1
CUST50232,8,Month-to-month,94.49,719.18,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,0,2.3,1,1,0
CUST50233,58,Month-to-month,76.33,4308.15,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,2,0.0,0,0,1
CUST50234,19,Two year,83.27,1488.44,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,3,6.43,0,0,0
CUST50235,36,Month-to-month,101.28,3138.83,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,1,0.0,0,1,0
CUST50236,58,Two year,35.66,2110.44,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,No,Yes,No,No phone service,1,4.24,0,1,0
CUST50237,1,Two year,87.92,82.03,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST50238,43,Month-to-month,68.74,2688.7,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,2,21.36,0,1,0
CUST50239,12,Month-to-month,84.12,881.2,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,0,19.22,0,0,1
CUST50240,25,Month-to-month,109.2,2784.93,DSL,No,No,No,Credit card (auto),No,1,No,No,Yes,Yes,5,38.91,0,0,0
CUST50241,72,Month-to-month,74.64,5608.97,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,1,18.26,0,1,0
CUST50242,44,Two year,100.64,4629.25,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,0,9.18,0,1,0
CUST50243,26,Month-to-month,118.93,2701.17,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,1,0.0,0,0,0
CUST50244,72,Month-to-month,54.37,3462.92,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,3,38.98,0,1,1
CUST50245,1,Month-to-month,27.16,26.21,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,Yes,No,2,0.0,1,0,1
CUST50246,6,Month-to-month,20.91,128.99,Fiber optic,No,No,No,Electronic check,No,1,No,Yes,Yes,No,1,7.03,0,0,1
CUST50247,18,Month-to-month,89.95,1657.66,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,51.39,0,0,0
CUST50248,3,One year,98.89,258.95,DSL,Yes,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,4,16.76,0,1,1
CUST50249,2,Month-to-month,103.38,188.08,DSL,No,No,Yes,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,13.06,0,0,0
CUST50250,16,One year,45.44,630.3,DSL,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,0,15.67,1,0,0
CUST50251,1,Month-to-month,116.35,99.9,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,6,65.73,1,0,0
CUST50252,72,Two year,106.27,7295.42,DSL,No,Yes,No,Mailed check,Yes,0,No,No,Yes,Yes,1,19.4,0,0,0
CUST50253,54,Two year,28.0,1422.47,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,No,Yes,Yes,1,44.45,0,0,0
CUST50254,40,Month-to-month,96.09,3553.54,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,31.53,0,0,0
CUST50255,19,Month-to-month,65.71,1188.03,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,1,5.06,0,1,1
CUST50256,12,Two year,26.27,307.8,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,1.11,0,0,0
CUST50257,10,Two year,66.42,633.83,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,Yes,Yes,Yes,Yes,7,0.0,0,1,0
CUST50258,15,Month-to-month,50.41,730.56,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,0.0,0,2,0
CUST50259,1,One year,57.2,52.04,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,1,Yes,No,Yes,Yes,10,69.17,0,0,0
CUST50260,1,Month-to-month,29.91,29.37,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,No,Yes,Yes,3,3.13,1,0,1
CUST50261,16,Two year,56.65,880.57,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,No,3,11.86,0,0,0
CUST50262,13,Two year,112.74,1374.05,DSL,No,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,No,1,11.32,1,1,0
CUST50263,26,Two year,26.68,690.26,Fiber optic,No,No,No,Credit card (auto),Yes,1,No,No,Yes,No,3,55.89,0,1,0
CUST50264,11,Month-to-month,114.23,1291.67,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,0.0,0,0,1
CUST50265,16,Month-to-month,114.03,1661.96,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,40.01,0,0,1
CUST50266,3,Month-to-month,46.69,122.32,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,No,No,No phone service,2,0.0,0,2,1
CUST50267,72,One year,67.21,4125.99,DSL,Yes,No,Yes,Credit card (auto),Yes,0,Yes,No,No,No phone service,2,27.53,0,0,1
CUST50268,13,Month-to-month,86.67,1117.41,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,25.12,0,0,0
CUST50269,29,Month-to-month,105.56,2828.27,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,No,No,Yes,No,1,0.0,0,0,1
CUST50270,31,Two year,25.55,717.16,DSL,No,No,No,Credit card (auto),No,0,No,Yes,Yes,Yes,0,7.12,1,0,0
CUST50271,1,Month-to-month,87.59,79.77,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,No,1,13.82,0,0,1
CUST50272,8,One year,90.38,728.33,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,11,18.12,0,0,1
CUST50273,21,Two year,49.31,895.76,DSL,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,No,2,18.36,0,0,1
CUST50274,36,One year,71.54,2356.03,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,6,3.17,0,1,0
CUST50275,9,Month-to-month,100.83,882.2,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,2,6.89,0,1,0
CUST50276,16,One year,67.81,1060.87,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,No,Yes,Yes,Yes,1,0.0,0,1,1
CUST50277,22,Two year,28.33,537.11,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,No,1,54.29,0,0,0
CUST50278,11,Month-to-month,119.45,1346.41,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,Yes,1,48.32,1,0,0
CUST50279,4,Two year,104.31,409.61,Fiber optic,No,No,No,Electronic check,No,1,No,Yes,Yes,No,8,10.57,0,0,1
CUST50280,16,Two year,31.77,516.81,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,3,19.17,0,0,0
CUST50281,64,Month-to-month,80.44,4750.59,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,0,0.0,0,0,0
CUST50282,3,Month-to-month,73.48,212.12,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,67.09,0,2,0
CUST50283,6,Two year,49.19,301.49,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,45.01,0,0,0
CUST50284,8,Two year,67.82,548.43,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,4,36.3,2,0,1
CUST50285,10,Month-to-month,109.53,988.9,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,3,0.0,1,1,0
CUST50286,7,One year,95.01,614.82,DSL,No,Yes,No,Bank transfer (auto),Yes,1,Yes,No,Yes,No,7,49.81,0,1,0
CUST50287,49,Month-to-month,87.24,4323.98,DSL,No,No,No,Electronic check,No,1,No,Yes,Yes,No,3,24.41,0,0,0
CUST50288,25,Month-to-month,31.46,819.41,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,No,11,58.17,0,2,1
CUST50289,29,One year,64.88,1637.31,DSL,Yes,Yes,No,Electronic check,No,1,No,No,Yes,No,1,69.96,0,2,0
CUST50290,1,One year,55.38,51.25,Fiber optic,No,No,No,Credit card (auto),No,0,No,No,Yes,No,0,17.53,0,1,0
CUST50291,15,Two year,83.0,1238.02,Fiber optic,Yes,Yes,No,Electronic check,No,1,Yes,No,Yes,Yes,4,27.2,1,0,0
CUST50292,8,One year,92.27,729.92,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,Yes,4,6.65,0,1,0
CUST50293,70,One year,91.08,5885.65,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,No,1,19.65,0,0,0
CUST50294,6,One year,97.45,593.34,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,11,39.93,0,0,1
CUST50295,41,Two year,98.96,3611.19,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,2,7.72,0,1,0
CUST50296,3,Month-to-month,116.11,322.16,DSL,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,5,17.3,0,0,1
CUST50297,11,Month-to-month,37.19,400.85,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,27.74,0,0,0
CUST50298,35,Month-to-month,111.09,3461.81,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,3,0.0,0,0,1
CUST50299,55,Month-to-month,100.93,5380.98,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,Yes,0,25.64,2,1,1
CUST50300,31,Month-to-month,106.39,3280.87,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,No,No,No phone service,1,27.17,1,2,1
CUST50301,20,One year,91.94,1718.45,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,9,21.89,0,1,1
CUST50302,1,One year,60.26,63.03,DSL,No,No,No,Bank transfer (auto),Yes,1,No,No,Yes,Yes,3,16.05,0,1,0
CUST50303,11,Month-to-month,104.87,1115.89,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,No,1,0.0,0,1,1
CUST50304,38,Month-to-month,64.55,2269.61,Fiber optic,Yes,Yes,Yes,Electronic check,No,1,No,Yes,Yes,No,8,41.33,0,0,1
CUST50305,20,Month-to-month,101.85,2013.43,DSL,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,0,37.21,0,0,0
CUST50306,40,One year,38.64,1517.43,Fiber optic,No,Yes,Yes,Mailed check,Yes,1,Yes,No,Yes,Yes,10,3.32,1,1,0
CUST50307,18,One year,60.54,990.88,DSL,Yes,Yes,No,Electronic check,No,1,Yes,No,Yes,Yes,1,21.87,1,0,0
CUST50308,45,Two year,48.62,2009.39,DSL,Yes,No,No,Mailed check,No,0,Yes,Yes,Yes,No,2,11.36,2,0,0
CUST50309,10,One year,52.47,473.16,DSL,No,Yes,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,0,53.25,0,0,0
CUST50310,1,Month-to-month,89.12,91.36,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,10.26,0,1,1
CUST50311,23,Month-to-month,69.65,1663.97,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,No,No,No phone service,1,13.25,1,0,0
CUST50312,10,Month-to-month,70.92,648.03,DSL,No,No,No,Mailed check,No,0,No,No,Yes,No,1,17.92,0,3,1
CUST50313,1,Two year,73.01,69.79,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,1,0.0,1,0,1
CUST50314,72,Month-to-month,31.46,1933.6,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,13.5,0,1,0
CUST50315,40,Month-to-month,38.33,1419.3,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,Yes,3,35.31,0,0,0
CUST50316,3,Month-to-month,31.46,89.23,DSL,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,3,96.58,1,1,0
CUST50317,29,One year,37.52,1107.93,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,No,8,51.66,0,0,0
CUST50318,50,Two year,47.38,2381.78,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,2,4.38,0,0,0
CUST50319,15,Month-to-month,50.84,795.82,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,2,32.58,1,1,0
CUST50320,4,One year,49.02,188.5,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,No,No phone service,2,2.76,0,0,0
CUST50321,72,One year,61.55,3805.68,No,No internet service,No internet service,No internet service,Mailed check,No,1,Yes,No,Yes,No,1,0.0,1,2,0
CUST50322,18,Two year,90.02,1392.6,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,No,3,0.0,0,0,0
CUST50323,2,One year,32.08,54.63,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,No,Yes,Yes,2,12.38,1,0,0
CUST50324,26,One year,53.9,1390.46,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,34.24,1,3,0
CUST50325,11,Month-to-month,79.17,785.62,Fiber optic,No,No,Yes,Credit card (auto),No,1,Yes,No,Yes,Yes,1,19.98,0,0,0
CUST50326,29,Two year,63.26,1681.19,DSL,No,No,No,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,0,9.89,2,1,0
CUST50327,6,One year,38.61,212.09,DSL,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,Yes,0,37.28,0,0,0
CUST50328,18,Month-to-month,101.42,1853.21,DSL,No,No,Yes,Electronic check,No,1,Yes,Yes,Yes,Yes,0,33.73,0,0,0
CUST50329,58,Two year,64.44,3720.89,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,0,0.0,1,0,1
CUST50330,72,One year,21.76,1374.74,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,1,17.05,0,0,0
CUST50331,44,One year,105.03,4330.46,Fiber optic,No,No,No,Credit card (auto),No,0,No,No,Yes,Yes,0,18.94,1,0,0
CUST50332,18,One year,87.22,1550.25,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,2,0.0,1,0,0
CUST50333,1,One year,96.89,86.01,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,2,1.2,0,0,0
CUST50334,13,Month-to-month,88.07,993.23,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,Yes,3,0.0,1,2,0
CUST50335,1,One year,47.4,43.85,Fiber optic,No,No,No,Bank transfer (auto),Yes,1,No,No,Yes,No,2,15.52,0,1,0
CUST50336,19,Month-to-month,49.29,829.62,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,Yes,8,0.0,1,0,0
CUST50337,20,Month-to-month,93.0,1928.59,Fiber optic,No,Yes,Yes,Mailed check,No,0,No,Yes,Yes,No,2,32.21,0,1,0
CUST50338,44,Month-to-month,108.88,4313.4,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,0.0,0,0,0
CUST50339,25,Month-to-month,39.84,994.42,DSL,No,Yes,No,Mailed check,No,0,Yes,Yes,Yes,No,2,32.03,1,0,0
CUST50340,26,Month-to-month,52.97,1347.47,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,3,37.44,0,0,0
CUST50341,72,One year,35.48,2613.99,Fiber optic,Yes,No,No,Mailed check,No,0,No,Yes,Yes,Yes,1,31.68,0,0,1
CUST50342,18,Month-to-month,81.13,1304.24,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,3,21.87,1,0,1
CUST50343,2,Month-to-month,105.24,219.51,Fiber optic,No,Yes,No,Electronic check,No,1,Yes,No,Yes,No,1,22.88,0,0,1
CUST50344,5,Month-to-month,114.86,551.85,Fiber optic,Yes,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,1,97.53,0,2,1
CUST50345,72,One year,88.59,5584.84,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,2,21.78,0,0,0
CUST50346,1,One year,25.43,24.5,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,2,30.47,1,0,0
CUST50347,17,Month-to-month,80.76,1349.64,DSL,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,2,1.43,0,0,0
CUST50348,4,Month-to-month,34.77,126.34,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,No,No,No phone service,8,28.12,0,0,1
CUST50349,32,Month-to-month,22.48,724.96,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,1,0.0,0,0,0
CUST50350,72,One year,51.14,3589.06,Fiber optic,No,Yes,No,Credit card (auto),No,1,No,Yes,Yes,No,3,16.06,1,0,0
CUST50351,16,One year,101.63,1519.95,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,2,20.36,0,0,1
CUST50352,6,Month-to-month,89.85,542.66,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,2,24.84,1,1,1
CUST50353,3,Month-to-month,28.03,87.65,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,13.48,0,0,1
CUST50354,3,Month-to-month,67.68,173.69,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,0,12.87,1,1,1
CUST50355,40,Month-to-month,88.44,3463.92,DSL,Yes,No,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,0,61.75,0,0,1
CUST50356,5,Month-to-month,70.06,354.69,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,2,63.2,1,0,0
CUST50357,33,One year,69.25,1943.79,DSL,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,No,0,65.77,0,0,0
CUST50358,38,One year,65.17,2547.06,DSL,No,No,No,Credit card (auto),No,0,Yes,No,No,No phone service,7,85.19,0,1,0
CUST50359,72,Month-to-month,78.59,5783.62,Fiber optic,No,No,No,Bank transfer (auto),Yes,1,No,Yes,Yes,No,3,24.91,0,1,0
CUST50360,72,Month-to-month,87.81,6016.9,Fiber optic,Yes,No,No,Electronic check,No,1,No,Yes,Yes,No,1,60.36,0,0,0
CUST50361,25,One year,28.74,691.65,DSL,Yes,No,No,Mailed check,No,0,No,Yes,Yes,No,0,35.63,2,0,0
CUST50362,21,One year,48.83,1045.59,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,0,49.69,0,1,1
CUST50363,23,One year,117.99,2429.03,DSL,Yes,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,5.36,1,1,0
CUST50364,1,Month-to-month,23.15,23.1,DSL,Yes,Yes,Yes,Mailed check,No,0,No,Yes,Yes,Yes,2,19.38,0,0,1
CUST50365,13,Two year,116.82,1379.21,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,1,36.43,1,0,0
CUST50366,69,Month-to-month,118.6,8345.81,DSL,Yes,No,No,Electronic check,Yes,1,No,Yes,Yes,Yes,1,10.38,1,0,0
CUST50367,15,Month-to-month,63.13,976.8,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,No,0,41.93,0,3,0
CUST50368,1,Two year,115.61,107.21,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,No,No phone service,2,0.0,0,0,1
CUST50369,54,Month-to-month,112.92,6148.15,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,4,22.31,0,0,1
CUST50370,3,Month-to-month,65.39,174.58,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,No,No,No,No phone service,1,26.13,0,1,0
CUST50371,4,Two year,111.63,439.69,DSL,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,Yes,0,7.28,1,1,0
CUST50372,15,Month-to-month,64.18,869.07,Fiber optic,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,Yes,2,48.96,0,0,0
CUST50373,28,Month-to-month,52.0,1255.11,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,No,Yes,Yes,No,2,17.71,0,0,0
CUST50374,4,Month-to-month,63.51,252.5,DSL,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,No,1,12.39,0,0,1
